,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,poster
0,(2012),10748074,Bringing Up Baby             ,摩登家庭 第四季 Modern Family Season 4,喜剧,家庭,9.4,34162,75.3%,21.3%,3.1%,0.2%,0.1%,美国,1289918,1000065,1055987,1031819,1025048,1027262,1049652,1022735,"https://ia.media-imdb.com/images/M/MV5BMTA4NjYxMzA3OTdeQTJeQWpwZ15BbWU3MDE5ODk1NDg@._V1_UY268_CR110,0,182,268_AL_.jpg"
