,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,poster
0,(2015),26356789,Asphalte (2015) ,心房客 Asphalte,剧情,喜剧,8.3,22236,34.5%,49.7%,14.3%,1.2%,0.3%,法国,1009827,1000090,1054515,1041252,1303251,1345492,"https://ia.media-imdb.com/images/M/MV5BMmI2NmQ5YWYtM2Q1Ny00NWQxLTkzYjEtNGJlNjRjOGRiYzNhXkEyXkFqcGdeQXVyMjQ2MTk1OTE@._V1_UY268_CR9,0,182,268_AL_.jpg"
