,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,poster
0,(2015),26353881,Saul fia (2015) ,索尔之子 Saul fia,剧情,战争,7.3,10778,14.9%,44.8%,33.7%,5.0%,1.6%,匈牙利,1309004,1349515,1230370,1353752,1356199,1238752,1353753,1353754,1021228,1353755,1353756,"https://ia.media-imdb.com/images/M/MV5BMTUxNjk0NTczMV5BMl5BanBnXkFtZTgwNzIzMTEzNzE@._V1_UY268_CR0,0,182,268_AL_.jpg"
