,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,poster
0,(2017),26718282,Bamui haebyun-eoseo honja (2017) ,独自在夜晚的海边 밤의 해변에서 혼자,剧情,爱情,7.2,12214,14.6%,40.0%,37.9%,5.7%,1.8%,韩国,1041528,1035124,1349844,1041961,1276063,1043692,1052460,1021270,"https://ia.media-imdb.com/images/M/MV5BZjExNTNjYzYtNmJjYS00ZmMzLTk2NDUtY2FlOWRlYWViNmU1XkEyXkFqcGdeQXVyMTg5MDEyNw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
