,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,poster
0,(2014),25834473,Wo de zao geng nv you (2014) ,我的早更女友,喜剧,爱情,5.4,77146,3.2%,12.2%,46.6%,28.9%,9.0%,中国大陆,1275604,1027798,1009179,1274318,1313619,1313616,1316612,1344403,1332932,1344407,1320461,"https://ia.media-imdb.com/images/M/MV5BYzYyMjUyM2MtYzMwNS00ZGVkLWI4OWItMDJhMjY4ZDAwOTg1XkEyXkFqcGdeQXVyMjExMzEyNTM@._V1_UY268_CR5,0,182,268_AL_.jpg"
