,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,country2,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,poster
0,(2013),20376577,Tiny Times 1.0 (2013) ,小时代,剧情,喜剧,爱情,4.7,256140,5.0%,9.2%,30.2%,25.3%,30.3%,中国大陆,台湾,1313751,1052359,1315611,1274814,1274514,1319858,1274684,1328522,1326363,1312694,1326549,1326574,1274775,1328523,"https://ia.media-imdb.com/images/M/MV5BMjA1NjQyNTIzNF5BMl5BanBnXkFtZTcwMjQzMzg4OQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
