,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,poster
0,(2017),27024903,Bad Genius (2017) ,天才枪手 ฉลาดเกมส์โกง,剧情,悬疑,犯罪,8.2,319480,30.1%,52.5%,16.0%,1.1%,0.3%,泰国,1331673,1378772,1366471,1378774,1368706,1378775,1378776,1378778,1378780,1351809,1378781,1378782,1330579,"https://ia.media-imdb.com/images/M/MV5BMzMxMTFlMDYtNjIyNS00YzQ4LWJlMDAtNGQwY2RlZGJiMmM1XkEyXkFqcGdeQXVyNzEyMTA5MTU@._V1_UY268_CR3,0,182,268_AL_.jpg"
