,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,poster
0,(2017),26698000,Xin li zui (2017) ,心理罪,动作,悬疑,犯罪,5.1,80136,4.4%,9.1%,37.3%,34.6%,14.6%,中国大陆,1317475,1007401,1314140,1315477,1330356,1315239,1157914,1333798,1342290,1328465,1351495,"https://ia.media-imdb.com/images/M/MV5BZGYzMDM4NTMtOWU2ZS00YWYyLWFhMTMtYTAzYzg3MTExOTE3XkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_UY268_CR5,0,182,268_AL_.jpg"
