,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,poster
0,(2017),11502973,Valerian and the City of a Thousand Planets (2017) ,星际特工：千星之城 Valérian and the City of a Thousand Planets,动作,科幻,冒险,7.0,107304,11.7%,38.2%,41.4%,7.2%,1.5%,法国,1031876,1317646,1326177,1025147,1031180,1018984,1000856,1337000,1316018,1036749,1006991,1032897,1017898,1321473,1382297,"https://ia.media-imdb.com/images/M/MV5BMTkxMDAxNDUyNV5BMl5BanBnXkFtZTgwOTc3MzcxMjI@._V1_UX182_CR0,0,182,268_AL_.jpg"
