,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,poster
0,(2014),24751754,Qian ren gong lue (2014) ,前任攻略,喜剧,爱情,6.1,127122,6.3%,23.4%,46.0%,18.1%,6.2%,中国大陆,1332171,1275667,1318516,1275564,1313574,1323013,1274319,1319238,1337217,1315624,1317420,1314041,1312846,"https://ia.media-imdb.com/images/M/MV5BYjIzNTY4NDUtMjJjOS00YzQ3LTk2NTItYWNjMTM0OThiZTIzXkEyXkFqcGdeQXVyMjExMzEyNTM@._V1_UY268_CR5,0,182,268_AL_.jpg"
