,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,poster
0,(2016),25986180,Busanhaeng (2016) ,釜山行 부산행,动作,惊悚,灾难,8.3,390860,34.5%,47.0%,16.4%,1.5%,0.6%,韩国,1322175,1011009,1276062,1322205,1343668,1325012,1319427,1318164,1315769,1364518,"https://ia.media-imdb.com/images/M/MV5BMTkwOTQ4OTg0OV5BMl5BanBnXkFtZTgwMzQyOTM0OTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
