,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,actor15,poster
0,(2015),20645098,Le Petit Prince (2015) ,小王子 Le Petit Prince,动画,奇幻,8.0,149749,33.0%,41.2%,21.6%,3.2%,1.1%,法国,1293683,1036313,1267954,1053587,1349666,1019001,1006955,1041005,1002667,1010594,1002766,1009297,1017893,1277948,1350948,1079005,"https://ia.media-imdb.com/images/M/MV5BNjg0OTM5OTQyNV5BMl5BanBnXkFtZTgwNDg5NDQ0NTE@._V1_UY268_CR7,0,182,268_AL_.jpg"
