,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,poster
0,(2016),26354336,Jue ji (2016) ,爵迹,动画,奇幻,3.9,94225,4.0%,6.5%,19.5%,19.9%,50.1%,中国大陆,1313751,1050059,1337000,1326363,1275970,1274814,1052359,1345908,1313653,1274292,1339808,1352236,1313751,"https://ia.media-imdb.com/images/M/MV5BZmZhNmU3ZDEtNGM3Ni00NGY2LWFjODItZTZjMDg4NDY2N2Y4XkEyXkFqcGdeQXVyMzI2NzE3MDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
