,time,id,English_name,name,type1,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,poster
0,(2015),25821461,The End of the Tour (2015) ,旅行终点 The End of the Tour,剧情,7.8,11343,24.4%,46.8%,24.8%,3.2%,0.8%,美国,1328375,1013759,1027144,1036325,1022716,1027139,1019023,1328943,1341111,"https://ia.media-imdb.com/images/M/MV5BMTUwODU3NjQxNF5BMl5BanBnXkFtZTgwODE2NTE4NTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
