,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,poster
0,(2016),26704590,Yat nim mou ming (2016) ,一念无明 一念無明,剧情,家庭,7.9,54736,21.7%,55.2%,21.3%,1.5%,0.3%,香港,1324490,1002862,1041510,1319116,1280673,1371534,1351652,1353200,1344413,"https://ia.media-imdb.com/images/M/MV5BOGMyOTIzOTYtMmMyNC00MjM2LWFlZTMtNzhkOGYwN2E0YjQ2XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY268_CR4,0,182,268_AL_.jpg"
