,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,poster
0,(2015),26657015,Tai zi fei sheng zhi ji             ,太子妃升职记,喜剧,爱情,古装,7.2,74811,22.1%,34.1%,30.6%,7.9%,5.3%,中国大陆,1315270,1353578,1330841,1340463,1337610,1353861,1353579,1354007,1354775,1354510,1327159,"https://ia.media-imdb.com/images/M/MV5BMzExOTZlYjktZDgzYi00NzBhLWE2ZDUtMWEzOTRiYmI0MTBlXkEyXkFqcGdeQXVyMjU5OTkwNzY@._V1_UX182_CR0,0,182,268_AL_.jpg"
