,time,id,English_name,name,type1,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,poster
0,(2016),26356321,Mohican kokyô ni kaeru (2016) ,莫西干回到故乡 モヒカン故郷に帰る,喜剧,7.7,7192,18.7%,50.0%,28.8%,2.2%,0.3%,日本,1316375,1045454,1042056,1275297,1274461,1314955,1353414,1024775,1363180,1349120,1321623,"https://ia.media-imdb.com/images/M/MV5BNGEwYjc4NTctY2QzYy00NDU3LTg5ZGItZGZiZDY0ZDAwOTUyXkEyXkFqcGdeQXVyNjIyOTAzNzc@._V1_UY268_CR4,0,182,268_AL_.jpg"
