,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,poster
0,(2015),25859495,Sado (2015) ,思悼 사도,剧情,传记,历史,8.3,47165,35.3%,46.8%,16.0%,1.5%,0.4%,韩国,1028844,1031238,1246859,1192232,1015294,1172138,1317027,1275681,1343344,1337233,1042119,"https://ia.media-imdb.com/images/M/MV5BMjI1NjY5MDEzOV5BMl5BanBnXkFtZTgwODg2NTEwNzE@._V1_UY268_CR3,0,182,268_AL_.jpg"
