,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,poster
0,(2016),26615208,Hidden Figures (2016) ,隐藏人物 Hidden Figures,剧情,传记,历史,8.6,48117,42.7%,45.6%,11.0%,0.6%,0.1%,美国,1335397,1049487,1154263,1363386,1016671,1054429,1000004,1004702,1098575,1323123,1326643,1316640,"https://ia.media-imdb.com/images/M/MV5BMzg2Mzg4YmUtNDdkNy00NWY1LWE3NmEtZWMwNGNlMzE5YzU3XkEyXkFqcGdeQXVyMjA5MTIzMjQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
