,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,actor15,poster
0,(2017),25937854,Guardians of the Galaxy Vol. 2 (2017) ,银河护卫队2 Guardians of the Galaxy Vol. 2,动作,科幻,冒险,8.1,224004,29.9%,46.3%,21.0%,2.3%,0.5%,美国,1092322,1017967,1047985,1014003,1041020,1013757,1036344,1002751,1313255,1322172,1022552,1031814,1354747,1010601,1047996,1022664,"https://ia.media-imdb.com/images/M/MV5BMTg2MzI1MTg3OF5BMl5BanBnXkFtZTgwNTU3NDA2MTI@._V1_UX182_CR0,0,182,268_AL_.jpg"
