,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,country2,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,poster
0,(2013),24721493,Tiny Times 2.0 (2013) ,小时代2：青木时代,剧情,喜剧,爱情,4.9,144992,5.1%,10.3%,33.7%,25.2%,25.7%,中国大陆,台湾,1313751,1052359,1315611,1274814,1274684,1274514,1319858,1326363,1274775,1328522,1326574,1312694,1326549,1325426,1328523,"https://ia.media-imdb.com/images/M/MV5BMTk3MDIxMzc1MV5BMl5BanBnXkFtZTgwMzgwNjcxMjE@._V1_UY268_CR5,0,182,268_AL_.jpg"
