,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,poster
0,(2014),10748120,True Detective             ,真探 第一季 True Detective Season 1,剧情,悬疑,犯罪,9.2,66767,68.6%,24.8%,5.5%,0.8%,0.3%,美国,1009531,1040511,1053560,1000015,1338880,1031854,1318688,1338881,1086542,1338882,"https://ia.media-imdb.com/images/M/MV5BMmRlYmE0Y2UtNDk2Yi00NzczLWEwZTEtZmE2OTcyYzcxYmU5XkEyXkFqcGdeQXVyNTMxMjgxMzA@._V1_UY268_CR4,0,182,268_AL_.jpg"
