,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,poster
0,(2017),26754513,Karera ga honki de amu toki wa (2017) ,人生密密缝 彼らが本気で編むときは、,剧情,同性,家庭,8.4,26661,36.5%,49.2%,13.2%,0.9%,0.2%,日本,1274342,1180142,1006292,1372782,1020471,1042245,1329131,1275374,1014965,1372783,1039577,1048572,1372784,"https://ia.media-imdb.com/images/M/MV5BOGE5ZDhkYzMtZDQ3NC00MjU4LWFmYjUtM2JkNzc4YzAzNDUwXkEyXkFqcGdeQXVyNjgwNTk4Mg@@._V1_UY268_CR5,0,182,268_AL_.jpg"
