,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,poster
0,(2014),25900177,BoJack Horseman             ,马男波杰克 第一季 BoJack Horseman Season 1,剧情,喜剧,动画,9.2,36177,67.4%,26.4%,5.3%,0.6%,0.3%,美国,1346074,1049498,1044709,1000167,1312967,1049854,1007015,1214358,1040517,"https://ia.media-imdb.com/images/M/MV5BMjI2MDMxODAyMl5BMl5BanBnXkFtZTgwNjI1NTIzMzI@._V1_UX182_CR0,0,182,268_AL_.jpg"
