,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,poster
0,(2017),26862829,Fang hua (2017) ,芳华,剧情,历史,战争,7.8,416371,24.0%,46.9%,24.9%,3.3%,0.9%,中国大陆,1274255,1276105,1366978,1357009,1320350,1317104,1366846,1366845,1366847,1380587,1309922,1015115,1312817,"https://ia.media-imdb.com/images/M/MV5BMGIwM2NiZGEtYTNkZi00NjAzLThjMTAtODUzY2MyNjE4OTdlXkEyXkFqcGdeQXVyNTMyNTA3Mzc@._V1_UX182_CR0,0,182,268_AL_.jpg"
