,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,poster
0,(2014),11537965,Jia zai shui cao feng mao di di fang (2014) ,家在水草丰茂的地方,剧情,儿童,7.9,9001,23.5%,50.2%,23.3%,2.4%,0.5%,中国大陆,1275599,1330110,1350887,1352252,1352253,1330108,"https://ia.media-imdb.com/images/M/MV5BNGE5OGExYTItNjhlMC00YjgzLWI2MzYtN2MwMWFkMmUyYzdlXkEyXkFqcGdeQXVyMjExMzEyNTM@._V1_UX182_CR0,0,182,268_AL_.jpg"
