,time,id,English_name,name,type1,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,poster
0,(2014),25779218,Cong cong na nian (2014) ,匆匆那年,爱情,5.3,152444,4.7%,13.5%,39.5%,27.7%,14.5%,中国大陆,1275554,1013782,1315861,1275564,1035594,1316345,1313841,1344759,1276157,1337942,1321998,"https://ia.media-imdb.com/images/M/MV5BMzEzOTYyMDEtMjhkYS00YjQxLWEyNzEtZjk4YTU5ZTYzNDdkXkEyXkFqcGdeQXVyNjQ3MjI1MzU@._V1_UY268_CR4,0,182,268_AL_.jpg"
