,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,poster
0,(2015),25872931,Wan wu sheng zhang (2015) ,万物生长,喜剧,爱情,5.8,102444,5.1%,17.8%,45.9%,23.4%,7.8%,中国大陆,1217944,1050059,1275667,1318634,1336882,1274648,1317329,1326519,1344723,1326741,1274724,1317539,1313870,"https://ia.media-imdb.com/images/M/MV5BMTk0ODc3MDExOV5BMl5BanBnXkFtZTgwMDEwMTkxNjE@._V1_UY268_CR4,0,182,268_AL_.jpg"
