,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,poster
0,(2013),11627068,Da Ming jie (2013) ,大明劫,剧情,历史,古装,7.8,44516,22.9%,50.0%,23.6%,2.8%,0.6%,中国大陆,1274891,1043136,1023718,1316822,1317440,1322626,1333962,1313092,1345923,1275100,"https://ia.media-imdb.com/images/M/MV5BMWJlMDM1ZTItZjQ2Mi00ZjgwLThlZWMtMzFlNWVlMjU4NjVlXkEyXkFqcGdeQXVyMjExMzEyNTM@._V1_UY268_CR5,0,182,268_AL_.jpg"
