,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,poster
0,(2014),21941804,Bai ri yan huo (2014) ,白日焰火,剧情,悬疑,犯罪,7.2,176744,10.9%,44.2%,39.2%,4.8%,1.0%,中国大陆,1276173,1007401,1215287,1274550,1275934,1313809,1312836,1387866,1375912,"https://ia.media-imdb.com/images/M/MV5BNWE4NjNmMzAtYzA0Yi00YzAzLTg5NWEtNjU1YzAwZDA1MWM0XkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_UY268_CR5,0,182,268_AL_.jpg"
