,time,id,English_name,name,type1,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,poster
0,(2014),10796578,Ja-yu-eui eon-deok (2014) ,自由之丘 자유의 언덕,剧情,7.3,5688,13.5%,46.3%,34.9%,4.4%,0.9%,韩国,1041528,1191334,1010047,1349844,1325012,1275611,1051277,1318309,1315768,"https://ia.media-imdb.com/images/M/MV5BNDRhNDQzYmQtYWE0Mi00ZDk0LWJlNzYtNTZkNDFhNDZiODlkXkEyXkFqcGdeQXVyMjI2MDQxODA@._V1_UY268_CR3,0,182,268_AL_.jpg"
