,time,id,English_name,name,type1,type2,type3,type4,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,poster
0,(2017),26935251,Yoru wa mijikashi aruke yo otome (2017) ,春宵苦短，少女前进吧！ 夜は短し歩けよ乙女,喜剧,爱情,动画,奇幻,8.5,43161,46.0%,38.6%,12.9%,1.9%,0.7%,日本,1274339,1316625,1034028,1274377,1376120,1037337,1192603,1008196,1359445,1003577,1001776,1050765,1360165,1025850,"https://ia.media-imdb.com/images/M/MV5BNmZmZGEyM2QtMGFiMy00ZmEwLWExYTUtNDZmNjZlNzk1ZDU4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTk2MDc1MjQ@._V1_UY268_CR3,0,182,268_AL_.jpg"
