,time,id,English_name,name,type1,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,poster
0,(2013),11537954,Rick and Morty             ,瑞克和莫蒂 第一季 Rick and Morty Season 1,动画,9.6,49941,85.0%,12.8%,1.9%,0.2%,0.1%,美国,1344761,1344761,1113456,1004763,1027277,1049516,1326196,"https://ia.media-imdb.com/images/M/MV5BMjRiNDRhNGUtMzRkZi00MThlLTg0ZDMtNjc5YzFjYmFjMmM4XkEyXkFqcGdeQXVyNzQ1ODk3MTQ@._V1_UY268_CR2,0,182,268_AL_.jpg"
