,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,actor15,actor16,actor17,actor18,actor19,poster
0,(2014),11443314,Rio 2 (2014) ,里约大冒险2 Rio 2,喜剧,动画,冒险,7.6,80961,19.6%,45.1%,32.2%,2.7%,0.4%,美国,1009704,1048027,1027144,1333643,1036329,1022589,1002695,1000023,1022622,1320554,1036405,1010561,1013808,1044900,1036541,1323890,1031955,1018292,1223276,1009704,"https://ia.media-imdb.com/images/M/MV5BMTgzMDczMDYzNl5BMl5BanBnXkFtZTgwMzk2MDIwMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
