,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,poster
0,(2017),26775933,Bao xue jiang zhi (2017) ,暴雪将至,剧情,悬疑,犯罪,7.0,68366,8.7%,41.9%,43.1%,5.5%,0.8%,中国大陆,1382008,1274291,1274286,1316005,1325438,1358994,1383489,"https://ia.media-imdb.com/images/M/MV5BOTA3NTk0YjAtMzEyOS00ODM1LWI4ZjctMDQwZGZiOTY2M2NjXkEyXkFqcGdeQXVyMjExMzEyNTM@._V1_UY268_CR4,0,182,268_AL_.jpg"
