,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,poster
0,(2016),25817534,The Wailing (2016) ,哭声 곡성,剧情,悬疑,恐怖,7.1,60738,16.7%,38.7%,32.3%,8.5%,3.8%,韩国,1274385,1320516,1051046,1331105,1041791,1339796,1352511,1357669,1360324,"https://ia.media-imdb.com/images/M/MV5BODkwMTgxNjA2NF5BMl5BanBnXkFtZTgwMDc0OTcwOTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
