,time,id,English_name,name,type1,type2,type3,type4,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,country2,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,poster
0,(2017),26717795,Jian wang cun (2017) ,健忘村,剧情,喜剧,奇幻,古装,6.7,59916,8.6%,34.1%,43.4%,11.2%,2.7%,中国大陆,台湾,1280588,1138320,1314827,1014743,1002862,1051157,1339540,1323486,1316086,1285575,1358964,1275416,1274687,"https://ia.media-imdb.com/images/M/MV5BZmFiMjdiN2MtMzgzNi00MzBlLWJmYmEtN2JjMTFjNTQzYWIyL2ltYWdlXkEyXkFqcGdeQXVyMjExMzEyNTM@._V1_UY268_CR3,0,182,268_AL_.jpg"
