,time,id,English_name,name,type1,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,poster
0,(2013),20513059,Bei tou zou de na wu nian (2013) ,被偷走的那五年,爱情,5.8,107339,5.5%,17.1%,46.3%,24.0%,7.1%,中国大陆,1274280,1275542,1014743,1314740,1323964,1329766,1326912,1157914,1316154,"https://ia.media-imdb.com/images/M/MV5BNGJlMWQyMjUtZGY3My00NTAyLTg2MDctZTdkZWUzYTU3Yjg4XkEyXkFqcGdeQXVyNTExMTk1MzM@._V1_UY268_CR3,0,182,268_AL_.jpg"
