,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,actor15,actor16,poster
0,(2017),26688480,Get Out (2017) ,逃出绝命镇 Get Out,悬疑,惊悚,恐怖,7.6,135728,17.3%,47.7%,30.8%,3.4%,0.7%,美国,1032808,1316928,1318760,1002681,1027158,1235113,1369570,1360187,1272798,1041136,1369571,1369573,1369574,1369576,1369577,1091661,1055164,"https://ia.media-imdb.com/images/M/MV5BMjUxMDQwNjcyNl5BMl5BanBnXkFtZTgwNzcwMzc0MTI@._V1_UX182_CR0,0,182,268_AL_.jpg"
