,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,poster
0,(2013),11502153,Be Right Back             ,黑镜 第二季 Black Mirror Season 2,剧情,科幻,惊悚,9.1,130577,63.1%,30.6%,5.8%,0.4%,0.1%,英国,1333372,1000051,1313116,1265872,1313506,1314877,"https://ia.media-imdb.com/images/M/MV5BYWQzMWUyYTMtODdjMy00YjYzLThmOTgtN2NkMWM5NjZhOGJmXkEyXkFqcGdeQXVyNDE2OTA3NTU@._V1_UY268_CR110,0,182,268_AL_.jpg"
