,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,poster
0,(2013),10808442,Before Midnight (2013) ,爱在午夜降临前 Before Midnight,剧情,爱情,8.8,121196,52.8%,34.9%,10.8%,1.2%,0.4%,美国,1025246,1018984,1036420,1252122,1331638,1331639,"https://ia.media-imdb.com/images/M/MV5BMjA5NzgxODE2NF5BMl5BanBnXkFtZTcwNTI1NTI0OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
