,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,poster
0,(2016),21324900,Arrival (2016) ,降临 Arrival,剧情,科幻,7.7,219370,21.7%,46.8%,26.9%,3.6%,1.0%,美国,1028333,1022563,1013770,1053567,1009409,1321381,1197745,1078237,1309571,1345419,1054816,1337405,1337404,"https://ia.media-imdb.com/images/M/MV5BMTExMzU0ODcxNDheQTJeQWpwZ15BbWU4MDE1OTI4MzAy._V1_UX182_CR0,0,182,268_AL_.jpg"
