,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,poster
0,(2015),26393561,Bajrangi Bhaijaan (2015) ,小萝莉的猴神大叔 Bajrangi Bhaijaan,剧情,喜剧,动作,8.6,154044,45.6%,39.3%,13.2%,1.5%,0.4%,印度,1304615,1017831,1350825,1049635,1313213,1054290,1383897,1187105,1350832,1139135,1350831,1023457,1369332,"https://ia.media-imdb.com/images/M/MV5BMjE1NjQ5ODc2NV5BMl5BanBnXkFtZTgwOTM5ODIxNjE@._V1_UY268_CR2,0,182,268_AL_.jpg"
