,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,poster
0,(2015),25823840,Gansin (2015) ,奸臣 간신,剧情,情色,古装,6.4,41225,7.6%,26.0%,49.0%,14.8%,2.6%,韩国,1122956,1041047,1193404,1340321,1051837,1342770,"https://ia.media-imdb.com/images/M/MV5BNWY5OWUxNGItMDU5Mi00MjZjLWFlZTctOTU4ODY4YzljYzc0XkEyXkFqcGdeQXVyNzMwOTY2NTI@._V1_UY268_CR3,0,182,268_AL_.jpg"
