,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,poster
0,(2012),10733376,Ni guang fei xiang (2012) ,逆光飞翔 逆光飛翔,剧情,爱情,8.2,72043,32.2%,48.1%,18.2%,1.3%,0.2%,台湾,1323078,1226703,1324089,1316681,1327448,1320137,1314075,1341185,1327447,1011213,1325416,"https://ia.media-imdb.com/images/M/MV5BMTQ5MTEwNzEyM15BMl5BanBnXkFtZTgwODIzNTg1MzE@._V1_UY268_CR9,0,182,268_AL_.jpg"
