,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,poster
0,(2016),26694988,Umi yori mo mada fukaku (2016) ,比海更深 海よりもまだ深く,剧情,家庭,8.6,59174,43.6%,45.4%,10.1%,0.7%,0.2%,日本,1274351,1012581,1028094,1019714,1014853,1042693,1009895,1053697,1274749,1045940,1020068,1349740,1327503,1323959,1365195,"https://ia.media-imdb.com/images/M/MV5BMjM2NzU3NjAyMl5BMl5BanBnXkFtZTgwOTc3MjIwMTI@._V1_UX182_CR0,0,182,268_AL_.jpg"
