,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,poster
0,(2014),25964630,White Christmas             ,黑镜：圣诞特别篇 Black Mirror: White Christmas,剧情,科幻,惊悚,9.1,67708,61.6%,32.3%,5.6%,0.3%,0.1%,英国,1345016,1031817,1032169,1318675,1040612,1040740,1275238,1315925,"https://ia.media-imdb.com/images/M/MV5BZTE5NmJhYzktZDc2MS00YWFlLTlmMzItOGMyOGJmYmRjZDE0XkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_UY268_CR147,0,182,268_AL_.jpg"
