,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,actor15,poster
0,(2015),25881247,Sicario (2015) ,边境杀手 Sicario,剧情,惊悚,犯罪,7.5,58741,15.5%,48.0%,31.9%,3.9%,0.7%,美国,1028333,1041022,1041005,1004568,1031913,1049679,1316928,1044732,1157871,1332387,1295934,1339359,1294989,1328497,1336231,1038784,"https://ia.media-imdb.com/images/M/MV5BMjA5NjM3NTk1M15BMl5BanBnXkFtZTgwMzg1MzU2NjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
