,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,poster
0,(2017),25824686,Transformers: The Last Knight (2017) ,变形金刚5：最后的骑士 Transformers: The Last Knight,动作,科幻,5.0,141480,3.7%,9.4%,36.2%,33.8%,16.9%,美国,1027776,1035674,1356047,1324587,1054434,1016666,1025212,1017898,1040517,1045071,1009321,1027181,1049627,1031825,1002768,"https://ia.media-imdb.com/images/M/MV5BMTk3OTI3MDk4N15BMl5BanBnXkFtZTgwNDg2ODIyMjI@._V1_UY268_CR0,0,182,268_AL_.jpg"
