,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,actor15,actor16,poster
0,(2016),26683290,Kimi no na wa. (2016) ,你的名字。 君の名は。,剧情,爱情,动画,8.4,493192,43.4%,38.4%,15.9%,1.8%,0.5%,日本,1005177,1185637,1316660,1018667,1008549,1345900,1001776,1318730,1327730,1314766,1208805,1206802,1003523,1038560,1378768,1034028,1359863,"https://ia.media-imdb.com/images/M/MV5BODRmZDVmNzUtZDA4ZC00NjhkLWI2M2UtN2M0ZDIzNDcxYThjL2ltYWdlXkEyXkFqcGdeQXVyNTk0MzMzODA@._V1_UX182_CR0,0,182,268_AL_.jpg"
