,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,actor15,actor16,poster
0,(2015),26311973,Tang ren jie tan an (2015) ,唐人街探案,喜剧,动作,悬疑,7.5,311145,16.8%,46.7%,30.2%,4.7%,1.5%,中国大陆,1274763,1274388,1336305,1275756,1313841,1274979,1274081,1046960,1327671,1274254,1315474,1353611,1275482,1324043,1274258,1354012,1337247,"https://ia.media-imdb.com/images/M/MV5BZjk5NWJhNWEtMWZlZS00YThkLTg2ZmQtYzE5YTA5NmVhMmFlXkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_UY268_CR4,0,182,268_AL_.jpg"
