,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,poster
0,(2016),26357945,Patriots Day (2016) ,恐袭波士顿 Patriots Day,剧情,惊悚,历史,8.2,47419,26.6%,56.4%,16.0%,0.9%,0.2%,美国,1031938,1035674,1009260,1017898,1000015,1147911,1323409,1220062,1340211,1327042,1272004,1339067,1075070,1072487,1368097,"https://ia.media-imdb.com/images/M/MV5BODYxMDc0NTg2Nl5BMl5BanBnXkFtZTgwNjY0NDYzOTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
