,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,poster
0,(2014),25766529,Kkeut-kka-ji-gan-da (2014) ,走到尽头 끝까지 간다,喜剧,惊悚,犯罪,7.8,39979,19.4%,54.2%,25.0%,1.3%,0.2%,韩国,1341016,1275333,1322203,1327294,1326130,1321885,1342125,"https://ia.media-imdb.com/images/M/MV5BYThiMzE1ZWMtZDU2MC00ZmQ2LTg0ODEtMTgxNjA4MDk0ZGIzXkEyXkFqcGdeQXVyNDE2NjE1Njc@._V1_UY268_CR2,0,182,268_AL_.jpg"
