,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,actor15,poster
0,(2017),26754831,Jue shi gao shou (2017) ,绝世高手,喜剧,动作,6.0,60473,7.0%,22.1%,42.1%,20.6%,8.2%,中国大陆,1320676,1320676,1274814,1051526,1314747,1044964,1032379,1339768,1316706,1317329,1340746,1350408,1315474,1355058,1354045,1376538,"https://ia.media-imdb.com/images/M/MV5BYzRjMGVlNjctOWFlOC00ZmE2LWJhYzEtMWQzY2RjNWFmNzkyXkEyXkFqcGdeQXVyMjExMzEyNTM@._V1_UY268_CR4,0,182,268_AL_.jpg"
