,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,poster
0,(2015),24719063,Lie ri zhuo xin (2015) ,烈日灼心,剧情,悬疑,犯罪,7.9,263919,23.0%,52.5%,21.7%,2.2%,0.5%,中国大陆,1274278,1274235,1274291,1274274,1274301,1118269,1274737,1326385,1006938,"https://ia.media-imdb.com/images/M/MV5BMzI4M2IxMjctNGI4MC00NzU0LTkyMmYtMzQ5ODEzZjY2ZmNmXkEyXkFqcGdeQXVyMjg5MDU0NDc@._V1_UY268_CR3,0,182,268_AL_.jpg"
