,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,poster
0,(2015),25802407,Kung Fury (2015) ,功之怒 Kung Fury,喜剧,动作,短片,7.8,19674,29.7%,40.0%,23.1%,4.9%,2.4%,瑞典,1349737,1349737,1031911,1337498,1352824,1239440,1010601,"https://ia.media-imdb.com/images/M/MV5BMjQwMjU2ODU5NF5BMl5BanBnXkFtZTgwNTU1NjM4NTE@._V1_UY268_CR3,0,182,268_AL_.jpg"
