,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,poster
0,(2015),25839662,45 Years (2015) ,45周年 45 Years,剧情,爱情,7.8,24062,18.3%,53.6%,26.3%,1.6%,0.2%,英国,1316844,1007020,1032222,1010653,1328518,1353941,1057763,1353938,1353939,1368199,"https://ia.media-imdb.com/images/M/MV5BMTgxMTQ4NzMyN15BMl5BanBnXkFtZTgwODA0MTgyNzE@._V1_UX182_CR0,0,182,268_AL_.jpg"
