,time,id,English_name,name,type1,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,poster
0,(2015),25745752,Zuo Er (2015) ,左耳,爱情,5.4,129542,5.2%,14.2%,39.7%,26.8%,14.1%,中国大陆,1050540,1342249,1337644,1275243,1276051,1313011,1317449,1276032,1321296,1020487,1196361,1274270,1348388,"https://ia.media-imdb.com/images/M/MV5BNThmMzA5ODMtODQ1Ni00Y2ZjLTk3NGMtZDc0ZjcyNTc0ZDI5XkEyXkFqcGdeQXVyMjg0MTI5NzQ@._V1_UY268_CR4,0,182,268_AL_.jpg"
