,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,poster
0,(2016),26266072,Jason Bourne (2016) ,谍影重重5 Jason Bourne,动作,悬疑,惊悚,7.3,122221,15.1%,42.2%,36.3%,5.0%,1.3%,美国,1025193,1054443,1047994,1233154,1036377,1000001,1036731,1333548,1349856,1353968,1231929,1346147,1166542,1187561,1332177,"https://ia.media-imdb.com/images/M/MV5BMjExNGRhNTctZWU5My00YjQ5LWI3MGQtNGQ1MzE2ODIxNzUwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjcwNzIzNjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
