,time,id,English_name,name,type1,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,poster
0,(2013),10745405,We're the Millers (2013) ,冒牌家庭 We're the Millers,喜剧,7.4,45748,14.3%,45.4%,36.1%,3.8%,0.4%,美国,1005149,1016678,1049521,1004692,1035675,1004575,1009365,1022649,1027223,1022996,"https://ia.media-imdb.com/images/M/MV5BMjA5Njc0NDUxNV5BMl5BanBnXkFtZTcwMjYzNzU1OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
