,time,id,English_name,name,type1,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,poster
0,(2015),25697098,The Dressmaker (2015) ,裁缝 The Dressmaker,剧情,7.9,42084,22.6%,50.6%,24.3%,2.3%,0.3%,澳大利亚,1050604,1054446,1044972,1012478,1040994,1041165,1336367,1094444,1022828,1278748,1124481,1320550,"https://ia.media-imdb.com/images/M/MV5BMjA4MzAxNTc5OF5BMl5BanBnXkFtZTgwMjgzMDE4OTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
