,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,poster
0,(2014),10741643,PK (2014) ,我的个神啊 PK,喜剧,奇幻,8.4,188870,38.4%,43.6%,15.7%,1.8%,0.5%,印度,1286677,1031931,1045145,1025276,1036940,1276100,1330066,1345953,1345954,1345960,1345961,1345962,1345963,"https://ia.media-imdb.com/images/M/MV5BMTYzOTE2NjkxN15BMl5BanBnXkFtZTgwMDgzMTg0MzE@._V1_UY268_CR1,0,182,268_AL_.jpg"
