,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,actor15,poster
0,(2016),26416603,Sully (2016) ,萨利机长 Sully,剧情,传记,灾难,8.3,150194,31.2%,54.0%,14.1%,0.6%,0.1%,美国,1054436,1054450,1053577,1053572,1036418,1091090,1049564,1118033,1067002,1009422,1017984,1099168,1276066,1000097,1213558,1018193,"https://ia.media-imdb.com/images/M/MV5BY2NmZDAwM2QtZmFiMS00OTJlLTgxMTItZDMyZmVhYjE1MDY3XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR0,0,182,268_AL_.jpg"
