,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,poster
0,(2012),11527487,Frances Ha (2012) ,弗兰西丝·哈 Frances Ha,剧情,喜剧,8.4,22115,37.9%,45.5%,14.8%,1.5%,0.3%,美国,1049678,1022652,1328943,1335929,1322327,1328948,1069211,1273364,1326540,"https://ia.media-imdb.com/images/M/MV5BOTY0NDQ2NzQ2N15BMl5BanBnXkFtZTcwMTU0OTkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
